repeat,shot,split,sequence_id,label
5,5,test,e2d391c756d3,prayer_beads
5,5,test,e30742f7f077,orchid_finger
5,5,test,e383fe6f8e3c,orchid_finger
5,5,test,e477493e71b7,orchid_finger
5,5,test,e49a32eb1560,prayer_beads
5,5,test,e649d8e33325,deer_horn
5,5,test,e98094963e55,flower_pinch
5,5,test,eae98ad1ab96,deer_horn
5,5,test,ee37db102cde,three_finger_bent
5,5,test,ee6710fadfd3,orchid_finger
5,5,test,eedcd7c58526,deer_horn
5,5,test,ef8799305102,flower_pinch
5,5,test,f0b24a58900a,prayer_beads
5,5,test,f25e3cbe53c1,deer_horn
5,5,test,f26082036e3f,prayer_beads
5,5,test,f2b323c2533c,prayer_beads
5,5,test,f2f5ee4d38b5,three_finger_bent
5,5,test,f85ee5c0252c,flower_pinch
5,5,test,fce4f9cebbe7,prayer_beads
5,10,train,010a5011bcfd,orchid_finger
5,10,train,065ced8f3f3c,deer_horn
5,10,train,088859eb0563,deer_horn
5,10,train,0945e8accdd1,deer_horn
5,10,train,0de105d64406,orchid_finger
5,10,train,15b1b2a699ed,three_finger_bent
5,10,train,1b440a811b8d,three_finger_bent
5,10,train,2898570d92e6,three_finger_bent
5,10,train,2a8a7deb3ecb,prayer_beads
5,10,train,31eb091e0bb6,three_finger_bent
5,10,train,325261946ec7,deer_horn
5,10,train,3bc9481d2495,orchid_palm
5,10,train,3c2319a95c1a,prayer_beads
5,10,train,41db104dde92,orchid_finger
5,10,train,425e947b303e,deer_horn
5,10,train,44ce576d45ae,flower_pinch
5,10,train,492ec5de579e,prayer_beads
5,10,train,4b2088a7f4bc,flower_pinch
5,10,train,4e949007e0e5,orchid_palm
5,10,train,55eefdffd49d,three_finger_bent
5,10,train,5b21b741b1b5,orchid_finger
5,10,train,61f19bac48be,orchid_palm
5,10,train,65a0595f435f,orchid_finger
5,10,train,699ea20fcd1b,prayer_beads
5,10,train,6c2dcd5e9ae5,orchid_palm
5,10,train,6ef7848c1559,three_finger_bent
5,10,train,77f3501cc038,flower_pinch
5,10,train,7b2397c1169e,orchid_finger
5,10,train,7c395fd3b721,three_finger_bent
5,10,train,7e3657292274,orchid_finger
5,10,train,808e845587ac,deer_horn
5,10,train,8499016c001a,deer_horn
5,10,train,8c7c0fb1c0f0,orchid_finger
5,10,train,8eb1e0a2d155,deer_horn
5,10,train,90f1a984a449,orchid_palm
5,10,train,927d32f10adf,flower_pinch
5,10,train,92ec2d35b523,prayer_beads
5,10,train,96fc17d19424,orchid_palm
5,10,train,99a20727e3a0,orchid_palm
5,10,train,9a918862c434,three_finger_bent
5,10,train,a3c7fe048c12,deer_horn
5,10,train,ab3d7a2c11b4,orchid_palm
5,10,train,af36849e1bf1,flower_pinch
5,10,train,b14f304bea6c,orchid_palm
5,10,train,b4bfdcc422a4,flower_pinch
5,10,train,b4f57c1e7812,prayer_beads
5,10,train,b556f11f43b2,three_finger_bent
5,10,train,b7ac182a9b13,deer_horn
5,10,train,be4837217a68,orchid_palm
5,10,train,be8d1d3c90c6,prayer_beads
5,10,train,c2c1c6ba4cb1,flower_pinch
5,10,train,c44d56eae143,prayer_beads
5,10,train,cbef0ec6aba2,flower_pinch
5,10,train,d3e4d9834acb,orchid_finger
5,10,train,d714acc9b9f2,prayer_beads
5,10,train,de1b27901fcd,flower_pinch
5,10,train,ea4c18ea28b7,three_finger_bent
5,10,train,ee7a7b5dd1d7,prayer_beads
5,10,train,f43069368ec6,orchid_finger
5,10,train,fc3e749cb1f3,flower_pinch
5,10,test,013813bfd4b6,three_finger_bent
5,10,test,02031cd71838,orchid_finger
5,10,test,05c116dc4ea7,three_finger_bent
5,10,test,09dc2f057497,prayer_beads
5,10,test,0e3664e2254e,orchid_palm
5,10,test,144ec3480b65,flower_pinch
5,10,test,17360e901685,flower_pinch
5,10,test,17403ac8aaef,deer_horn
5,10,test,17dd78dd74ea,deer_horn
5,10,test,1bdd3f18777d,orchid_palm
5,10,test,1cabad167392,orchid_palm
5,10,test,1d0e62a6a7aa,orchid_palm
5,10,test,1f834441de71,deer_horn
5,10,test,22258c77b24a,three_finger_bent
5,10,test,24335f186a87,orchid_palm
5,10,test,2dedc2a68a21,flower_pinch
5,10,test,2f6a97017de9,three_finger_bent
5,10,test,31310173430f,three_finger_bent
5,10,test,3b46b5044d7d,prayer_beads
5,10,test,3d5cfe36147b,flower_pinch
5,10,test,4a163017caff,flower_pinch
5,10,test,4e8175d00fb4,orchid_palm
5,10,test,4f1e2ed0c7db,prayer_beads
5,10,test,505452b22e06,deer_horn
5,10,test,50d5b45a64e5,three_finger_bent
5,10,test,5267becf7c76,orchid_finger
5,10,test,553c0b19a4f6,orchid_finger
5,10,test,55bf340eadd0,orchid_palm
5,10,test,597f99241813,flower_pinch
5,10,test,5a1568c6b575,flower_pinch
5,10,test,5d7fd03c7e61,orchid_palm
5,10,test,607f4e7c3370,flower_pinch
5,10,test,68374eb33bd8,three_finger_bent
5,10,test,6a9f2004d7e9,three_finger_bent
5,10,test,6c2f10962256,orchid_finger
5,10,test,6d6e57f6c646,orchid_palm
5,10,test,6f511b9bd1e6,orchid_palm
5,10,test,706d6f4c2061,three_finger_bent
5,10,test,743521b0f73a,orchid_finger
5,10,test,7597358efd8b,three_finger_bent
5,10,test,7c5d2a4ee66e,flower_pinch
5,10,test,7fb1cb8e0b1e,orchid_finger
5,10,test,81ad1a9e78fa,orchid_palm
5,10,test,83922cc421de,deer_horn
5,10,test,874e30fee1df,orchid_palm
5,10,test,8764065ac663,orchid_palm
5,10,test,88d9c6914c6a,prayer_beads
5,10,test,8965bab92aa4,three_finger_bent
5,10,test,8c2dad0c4cfa,three_finger_bent
5,10,test,8d490e349a56,deer_horn
5,10,test,8e2dd6d14fff,flower_pinch
5,10,test,8f459030a523,orchid_palm
5,10,test,8fa04d7b0a36,orchid_finger
5,10,test,8fd89d0ace39,orchid_palm
5,10,test,90e40c3b645c,prayer_beads
5,10,test,918262be397a,orchid_finger
5,10,test,9200d2d93b19,flower_pinch
5,10,test,92cdf10f2594,orchid_palm
5,10,test,9510f2b06a82,orchid_palm
5,10,test,9897660778b7,prayer_beads
5,10,test,98c96afd8e2f,deer_horn
5,10,test,99315e5eaef4,deer_horn
5,10,test,9b07ae691ee2,deer_horn
5,10,test,9b0d7cac27a4,flower_pinch
5,10,test,9d2ca79b7a9e,deer_horn
5,10,test,9e82bd60bcff,orchid_finger
5,10,test,a0c1252ee362,orchid_palm
5,10,test,a17401a3710a,flower_pinch
5,10,test,a3bbc3e5bce8,prayer_beads
5,10,test,a4f834da011b,flower_pinch
5,10,test,aa1f81d624a9,prayer_beads
5,10,test,abd14da8ffc3,three_finger_bent
5,10,test,ad6b689f1d87,deer_horn
5,10,test,af21c5f117be,orchid_finger
5,10,test,b3db83d5063a,prayer_beads
5,10,test,b7495fa948df,orchid_palm
5,10,test,bc6a0b9f695e,deer_horn
5,10,test,c17a0b2ed916,orchid_finger
5,10,test,c2467c682e7e,flower_pinch
5,10,test,c55847179934,prayer_beads
5,10,test,c5b9fc9e3bb0,prayer_beads
5,10,test,c62c446c0ccf,orchid_finger
5,10,test,c95334b741f6,orchid_finger
5,10,test,c9a5b4833267,three_finger_bent
5,10,test,ca086ba3b9cd,prayer_beads
5,10,test,cbef34d0c133,orchid_palm
5,10,test,cdb90f5b9fec,deer_horn
5,10,test,cdc106a2c6e5,deer_horn
5,10,test,cf06bd8e63b0,prayer_beads
5,10,test,d5692b1ff000,three_finger_bent
5,10,test,d7d0deef648a,orchid_palm
5,10,test,da1ffae5f0a2,orchid_palm
5,10,test,db39c266a790,deer_horn
5,10,test,db70aea60cf4,flower_pinch
5,10,test,e02d0ba05950,orchid_finger
5,10,test,e078f346d502,three_finger_bent
5,10,test,e2d391c756d3,prayer_beads
5,10,test,e30742f7f077,orchid_finger
5,10,test,e383fe6f8e3c,orchid_finger
5,10,test,e477493e71b7,orchid_finger
5,10,test,e49a32eb1560,prayer_beads
5,10,test,e649d8e33325,deer_horn
5,10,test,e98094963e55,flower_pinch
5,10,test,eae98ad1ab96,deer_horn
5,10,test,ee37db102cde,three_finger_bent
5,10,test,ee6710fadfd3,orchid_finger
5,10,test,eedcd7c58526,deer_horn
5,10,test,ef8799305102,flower_pinch
5,10,test,f0b24a58900a,prayer_beads
5,10,test,f25e3cbe53c1,deer_horn
5,10,test,f26082036e3f,prayer_beads
5,10,test,f2b323c2533c,prayer_beads
5,10,test,f2f5ee4d38b5,three_finger_bent
5,10,test,f85ee5c0252c,flower_pinch
5,10,test,fce4f9cebbe7,prayer_beads
6,1,train,17dd78dd74ea,deer_horn
6,1,train,ca086ba3b9cd,prayer_beads
6,1,train,d1ddba246804,orchid_palm
6,1,train,d750700162fe,three_finger_bent
6,1,train,db282ca439ed,flower_pinch
6,1,train,ead22ed8d1dd,orchid_finger
6,1,test,01fd6a3af833,flower_pinch
6,1,test,02031cd71838,orchid_finger
6,1,test,09dc2f057497,prayer_beads
6,1,test,102f03365f11,orchid_palm
6,1,test,13223bfbd5ee,flower_pinch
6,1,test,13b760fe42f8,prayer_beads
6,1,test,14b9a0194276,orchid_palm
6,1,test,167a4c6fc138,three_finger_bent
6,1,test,17403ac8aaef,deer_horn
6,1,test,1c84fb7a8f72,flower_pinch
6,1,test,215a4cade2a6,prayer_beads
6,1,test,224a51a1dd12,orchid_palm
6,1,test,24335f186a87,orchid_palm
6,1,test,251f6006a2a2,flower_pinch
6,1,test,28d14f2d48f6,orchid_palm
6,1,test,2a8a7deb3ecb,prayer_beads
6,1,test,2c611fe52599,orchid_palm
6,1,test,3077ba49d2d6,orchid_finger
6,1,test,35a9c396f1a4,orchid_finger
6,1,test,38d177749246,deer_horn
6,1,test,3ae3dfcde5c7,flower_pinch
6,1,test,3c2319a95c1a,prayer_beads
6,1,test,3ec659725d6d,orchid_finger
6,1,test,412c0b227fc0,three_finger_bent
6,1,test,418c8916b65e,orchid_palm
6,1,test,46c0b04a88e9,three_finger_bent
6,1,test,475b632197d9,orchid_finger
6,1,test,4816b5a56406,flower_pinch
6,1,test,4a1b0f7cb862,orchid_finger
6,1,test,4a71d94f6047,three_finger_bent
6,1,test,55f3899121d9,orchid_palm
6,1,test,57c7e4a382bd,deer_horn
6,1,test,597539acae4b,orchid_palm
6,1,test,597f99241813,flower_pinch
6,1,test,59e5f0ad43d1,orchid_palm
6,1,test,5a3dc528e04d,deer_horn
6,1,test,620554bbc09a,flower_pinch
6,1,test,6530ab71aaa2,deer_horn
6,1,test,656bdfd0170d,orchid_palm
6,1,test,65b37f058392,deer_horn
6,1,test,6c2dcd5e9ae5,orchid_palm
6,1,test,713b83443851,orchid_finger
6,1,test,72fbde018892,deer_horn
6,1,test,7597358efd8b,three_finger_bent
6,1,test,7a8eb842e518,prayer_beads
6,1,test,7c3605d89168,prayer_beads
6,1,test,7c395fd3b721,three_finger_bent
6,1,test,7c5d2a4ee66e,flower_pinch
6,1,test,7d5fc5144077,orchid_finger
6,1,test,852124b36f11,orchid_palm
6,1,test,855c535c6a77,orchid_palm
6,1,test,8965bab92aa4,three_finger_bent
6,1,test,8c2dad0c4cfa,three_finger_bent
6,1,test,8c5bd6c3925d,flower_pinch
6,1,test,8eb1e0a2d155,deer_horn
6,1,test,90168382c6e9,orchid_palm
6,1,test,927d32f10adf,flower_pinch
6,1,test,92cdf10f2594,orchid_palm
6,1,test,938c6a0d1043,deer_horn
6,1,test,97912d893b82,orchid_finger
6,1,test,97d5716e7da1,orchid_finger
6,1,test,98559383b333,flower_pinch
6,1,test,99315e5eaef4,deer_horn
6,1,test,99a20727e3a0,orchid_palm
6,1,test,9e82bd60bcff,orchid_finger
6,1,test,a286c8c9db47,orchid_palm
6,1,test,a36973700099,orchid_finger
6,1,test,a3f39e62654a,orchid_palm
6,1,test,a4d892c9d4e3,three_finger_bent
6,1,test,a822aed127f5,flower_pinch
6,1,test,aa482e09b8bc,deer_horn
6,1,test,aedea94bab5a,prayer_beads
6,1,test,b1d9b9fd9b47,three_finger_bent
6,1,test,b31399221485,three_finger_bent
6,1,test,b3db83d5063a,prayer_beads
6,1,test,b556f11f43b2,three_finger_bent
6,1,test,b6f557d08f31,flower_pinch
6,1,test,b7ac182a9b13,deer_horn
6,1,test,ba5410675a72,prayer_beads
6,1,test,bbe485c6a5d7,orchid_palm
6,1,test,be4b7f82fc84,prayer_beads
6,1,test,bec0e0714be5,three_finger_bent
6,1,test,c2a6c80f6451,deer_horn
6,1,test,c445d8e9ffda,prayer_beads
6,1,test,c44d56eae143,prayer_beads
6,1,test,c55847179934,prayer_beads
6,1,test,c62c446c0ccf,orchid_finger
6,1,test,c6ede3201cb2,deer_horn
6,1,test,c719c5fab19e,orchid_finger
6,1,test,c95334b741f6,orchid_finger
6,1,test,cbef0ec6aba2,flower_pinch
6,1,test,cf2d104edd27,orchid_finger
6,1,test,d714acc9b9f2,prayer_beads
6,1,test,d7d0deef648a,orchid_palm
6,1,test,db39c266a790,deer_horn
6,1,test,db70aea60cf4,flower_pinch
6,1,test,dc1412571fa7,prayer_beads
6,1,test,dd7fb6f24a48,deer_horn
6,1,test,e2dfbd47d619,orchid_palm
6,1,test,e30742f7f077,orchid_finger
6,1,test,e47cab926107,three_finger_bent
6,1,test,ea3497d6cef4,orchid_finger
6,1,test,ea4efbd686b9,deer_horn
6,1,test,eae2b467b678,three_finger_bent
6,1,test,ec805aeab0cb,deer_horn
6,1,test,eedcd7c58526,deer_horn
6,1,test,eee4b32d4fd5,three_finger_bent
6,1,test,f0b24a58900a,prayer_beads
6,1,test,f286e3bd08ff,flower_pinch
6,1,test,f43069368ec6,orchid_finger
6,1,test,f6e089c6ee0b,flower_pinch
6,1,test,f7c4c9d9223b,three_finger_bent
6,1,test,f94a82f53977,flower_pinch
6,1,test,fccdc04e24f5,prayer_beads
6,1,test,ff214b889ee0,three_finger_bent
6,3,train,17dd78dd74ea,deer_horn
6,3,train,1bdd3f18777d,orchid_palm
6,3,train,21cf94ae0db2,three_finger_bent
6,3,train,284106f49a48,deer_horn
6,3,train,379735a15bb8,prayer_beads
6,3,train,385de3b26d97,flower_pinch
6,3,train,505452b22e06,deer_horn
6,3,train,8f5e5a691461,three_finger_bent
6,3,train,8fa04d7b0a36,orchid_finger
6,3,train,a727998a1b7d,orchid_palm
6,3,train,ca086ba3b9cd,prayer_beads
6,3,train,d1ddba246804,orchid_palm
6,3,train,d750700162fe,three_finger_bent
6,3,train,db282ca439ed,flower_pinch
6,3,train,e0c87d157b8f,flower_pinch
6,3,train,ead22ed8d1dd,orchid_finger
6,3,train,ee6710fadfd3,orchid_finger
6,3,train,f26082036e3f,prayer_beads
6,3,test,01fd6a3af833,flower_pinch
6,3,test,02031cd71838,orchid_finger
6,3,test,09dc2f057497,prayer_beads
6,3,test,102f03365f11,orchid_palm
6,3,test,13223bfbd5ee,flower_pinch
6,3,test,13b760fe42f8,prayer_beads
6,3,test,14b9a0194276,orchid_palm
6,3,test,167a4c6fc138,three_finger_bent
6,3,test,17403ac8aaef,deer_horn
6,3,test,1c84fb7a8f72,flower_pinch
6,3,test,215a4cade2a6,prayer_beads
6,3,test,224a51a1dd12,orchid_palm
6,3,test,24335f186a87,orchid_palm
6,3,test,251f6006a2a2,flower_pinch
6,3,test,28d14f2d48f6,orchid_palm
6,3,test,2a8a7deb3ecb,prayer_beads
6,3,test,2c611fe52599,orchid_palm
6,3,test,3077ba49d2d6,orchid_finger
6,3,test,35a9c396f1a4,orchid_finger
6,3,test,38d177749246,deer_horn
6,3,test,3ae3dfcde5c7,flower_pinch
6,3,test,3c2319a95c1a,prayer_beads
6,3,test,3ec659725d6d,orchid_finger
6,3,test,412c0b227fc0,three_finger_bent
6,3,test,418c8916b65e,orchid_palm
6,3,test,46c0b04a88e9,three_finger_bent
6,3,test,475b632197d9,orchid_finger
6,3,test,4816b5a56406,flower_pinch
6,3,test,4a1b0f7cb862,orchid_finger
6,3,test,4a71d94f6047,three_finger_bent
6,3,test,55f3899121d9,orchid_palm
6,3,test,57c7e4a382bd,deer_horn
6,3,test,597539acae4b,orchid_palm
6,3,test,597f99241813,flower_pinch
6,3,test,59e5f0ad43d1,orchid_palm
6,3,test,5a3dc528e04d,deer_horn
6,3,test,620554bbc09a,flower_pinch
6,3,test,6530ab71aaa2,deer_horn
6,3,test,656bdfd0170d,orchid_palm
6,3,test,65b37f058392,deer_horn
6,3,test,6c2dcd5e9ae5,orchid_palm
6,3,test,713b83443851,orchid_finger
6,3,test,72fbde018892,deer_horn
6,3,test,7597358efd8b,three_finger_bent
6,3,test,7a8eb842e518,prayer_beads
6,3,test,7c3605d89168,prayer_beads
6,3,test,7c395fd3b721,three_finger_bent
6,3,test,7c5d2a4ee66e,flower_pinch
6,3,test,7d5fc5144077,orchid_finger
6,3,test,852124b36f11,orchid_palm
6,3,test,855c535c6a77,orchid_palm
6,3,test,8965bab92aa4,three_finger_bent
6,3,test,8c2dad0c4cfa,three_finger_bent
6,3,test,8c5bd6c3925d,flower_pinch
6,3,test,8eb1e0a2d155,deer_horn
6,3,test,90168382c6e9,orchid_palm
6,3,test,927d32f10adf,flower_pinch
6,3,test,92cdf10f2594,orchid_palm
6,3,test,938c6a0d1043,deer_horn
6,3,test,97912d893b82,orchid_finger
6,3,test,97d5716e7da1,orchid_finger
6,3,test,98559383b333,flower_pinch
6,3,test,99315e5eaef4,deer_horn
6,3,test,99a20727e3a0,orchid_palm
6,3,test,9e82bd60bcff,orchid_finger
6,3,test,a286c8c9db47,orchid_palm
6,3,test,a36973700099,orchid_finger
6,3,test,a3f39e62654a,orchid_palm
6,3,test,a4d892c9d4e3,three_finger_bent
6,3,test,a822aed127f5,flower_pinch
6,3,test,aa482e09b8bc,deer_horn
6,3,test,aedea94bab5a,prayer_beads
6,3,test,b1d9b9fd9b47,three_finger_bent
6,3,test,b31399221485,three_finger_bent
6,3,test,b3db83d5063a,prayer_beads
6,3,test,b556f11f43b2,three_finger_bent
6,3,test,b6f557d08f31,flower_pinch
6,3,test,b7ac182a9b13,deer_horn
6,3,test,ba5410675a72,prayer_beads
6,3,test,bbe485c6a5d7,orchid_palm
6,3,test,be4b7f82fc84,prayer_beads
6,3,test,bec0e0714be5,three_finger_bent
6,3,test,c2a6c80f6451,deer_horn
6,3,test,c445d8e9ffda,prayer_beads
6,3,test,c44d56eae143,prayer_beads
6,3,test,c55847179934,prayer_beads
6,3,test,c62c446c0ccf,orchid_finger
6,3,test,c6ede3201cb2,deer_horn
6,3,test,c719c5fab19e,orchid_finger
6,3,test,c95334b741f6,orchid_finger
6,3,test,cbef0ec6aba2,flower_pinch
6,3,test,cf2d104edd27,orchid_finger
6,3,test,d714acc9b9f2,prayer_beads
6,3,test,d7d0deef648a,orchid_palm
6,3,test,db39c266a790,deer_horn
6,3,test,db70aea60cf4,flower_pinch
6,3,test,dc1412571fa7,prayer_beads
6,3,test,dd7fb6f24a48,deer_horn
6,3,test,e2dfbd47d619,orchid_palm
6,3,test,e30742f7f077,orchid_finger
6,3,test,e47cab926107,three_finger_bent
6,3,test,ea3497d6cef4,orchid_finger
6,3,test,ea4efbd686b9,deer_horn
6,3,test,eae2b467b678,three_finger_bent
6,3,test,ec805aeab0cb,deer_horn
6,3,test,eedcd7c58526,deer_horn
6,3,test,eee4b32d4fd5,three_finger_bent
6,3,test,f0b24a58900a,prayer_beads
6,3,test,f286e3bd08ff,flower_pinch
6,3,test,f43069368ec6,orchid_finger
6,3,test,f6e089c6ee0b,flower_pinch
6,3,test,f7c4c9d9223b,three_finger_bent
6,3,test,f94a82f53977,flower_pinch
6,3,test,fccdc04e24f5,prayer_beads
6,3,test,ff214b889ee0,three_finger_bent
6,5,train,00d53103d2db,orchid_palm
6,5,train,0d850ed38621,three_finger_bent
6,5,train,17dd78dd74ea,deer_horn
6,5,train,1bdd3f18777d,orchid_palm
6,5,train,21cf94ae0db2,three_finger_bent
6,5,train,284106f49a48,deer_horn
6,5,train,379735a15bb8,prayer_beads
6,5,train,385de3b26d97,flower_pinch
6,5,train,4f2b5b9edc58,flower_pinch
6,5,train,505452b22e06,deer_horn
6,5,train,52f13c73e616,deer_horn
6,5,train,68c1be8ed843,prayer_beads
6,5,train,83ecb8890a84,three_finger_bent
6,5,train,8f5e5a691461,three_finger_bent
6,5,train,8fa04d7b0a36,orchid_finger
6,5,train,a727998a1b7d,orchid_palm
6,5,train,a8b6f1321bd5,orchid_finger
6,5,train,b14f304bea6c,orchid_palm
6,5,train,b7755c98f813,deer_horn
6,5,train,ca086ba3b9cd,prayer_beads
6,5,train,d1ddba246804,orchid_palm
6,5,train,d750700162fe,three_finger_bent
6,5,train,db282ca439ed,flower_pinch
6,5,train,e0c87d157b8f,flower_pinch
6,5,train,e98094963e55,flower_pinch
6,5,train,ead22ed8d1dd,orchid_finger
6,5,train,ee6710fadfd3,orchid_finger
6,5,train,f26082036e3f,prayer_beads
6,5,train,f2b323c2533c,prayer_beads
6,5,train,f8c41f8182b0,orchid_finger
6,5,test,01fd6a3af833,flower_pinch
6,5,test,02031cd71838,orchid_finger
6,5,test,09dc2f057497,prayer_beads
6,5,test,102f03365f11,orchid_palm
6,5,test,13223bfbd5ee,flower_pinch
6,5,test,13b760fe42f8,prayer_beads
6,5,test,14b9a0194276,orchid_palm
6,5,test,167a4c6fc138,three_finger_bent
6,5,test,17403ac8aaef,deer_horn
6,5,test,1c84fb7a8f72,flower_pinch
6,5,test,215a4cade2a6,prayer_beads
6,5,test,224a51a1dd12,orchid_palm
6,5,test,24335f186a87,orchid_palm
6,5,test,251f6006a2a2,flower_pinch
6,5,test,28d14f2d48f6,orchid_palm
6,5,test,2a8a7deb3ecb,prayer_beads
6,5,test,2c611fe52599,orchid_palm
6,5,test,3077ba49d2d6,orchid_finger
6,5,test,35a9c396f1a4,orchid_finger
6,5,test,38d177749246,deer_horn
6,5,test,3ae3dfcde5c7,flower_pinch
6,5,test,3c2319a95c1a,prayer_beads
6,5,test,3ec659725d6d,orchid_finger
6,5,test,412c0b227fc0,three_finger_bent
6,5,test,418c8916b65e,orchid_palm
6,5,test,46c0b04a88e9,three_finger_bent
6,5,test,475b632197d9,orchid_finger
6,5,test,4816b5a56406,flower_pinch
6,5,test,4a1b0f7cb862,orchid_finger
6,5,test,4a71d94f6047,three_finger_bent
6,5,test,55f3899121d9,orchid_palm
6,5,test,57c7e4a382bd,deer_horn
6,5,test,597539acae4b,orchid_palm
6,5,test,597f99241813,flower_pinch
6,5,test,59e5f0ad43d1,orchid_palm
6,5,test,5a3dc528e04d,deer_horn
6,5,test,620554bbc09a,flower_pinch
6,5,test,6530ab71aaa2,deer_horn
6,5,test,656bdfd0170d,orchid_palm
6,5,test,65b37f058392,deer_horn
6,5,test,6c2dcd5e9ae5,orchid_palm
6,5,test,713b83443851,orchid_finger
6,5,test,72fbde018892,deer_horn
6,5,test,7597358efd8b,three_finger_bent
6,5,test,7a8eb842e518,prayer_beads
6,5,test,7c3605d89168,prayer_beads
6,5,test,7c395fd3b721,three_finger_bent
6,5,test,7c5d2a4ee66e,flower_pinch
6,5,test,7d5fc5144077,orchid_finger
6,5,test,852124b36f11,orchid_palm
6,5,test,855c535c6a77,orchid_palm
6,5,test,8965bab92aa4,three_finger_bent
6,5,test,8c2dad0c4cfa,three_finger_bent
6,5,test,8c5bd6c3925d,flower_pinch
6,5,test,8eb1e0a2d155,deer_horn
6,5,test,90168382c6e9,orchid_palm
6,5,test,927d32f10adf,flower_pinch
6,5,test,92cdf10f2594,orchid_palm
6,5,test,938c6a0d1043,deer_horn
6,5,test,97912d893b82,orchid_finger
6,5,test,97d5716e7da1,orchid_finger
6,5,test,98559383b333,flower_pinch
6,5,test,99315e5eaef4,deer_horn
6,5,test,99a20727e3a0,orchid_palm
6,5,test,9e82bd60bcff,orchid_finger
6,5,test,a286c8c9db47,orchid_palm
6,5,test,a36973700099,orchid_finger
6,5,test,a3f39e62654a,orchid_palm
6,5,test,a4d892c9d4e3,three_finger_bent
6,5,test,a822aed127f5,flower_pinch
6,5,test,aa482e09b8bc,deer_horn
6,5,test,aedea94bab5a,prayer_beads
6,5,test,b1d9b9fd9b47,three_finger_bent
6,5,test,b31399221485,three_finger_bent
6,5,test,b3db83d5063a,prayer_beads
6,5,test,b556f11f43b2,three_finger_bent
6,5,test,b6f557d08f31,flower_pinch
6,5,test,b7ac182a9b13,deer_horn
6,5,test,ba5410675a72,prayer_beads
6,5,test,bbe485c6a5d7,orchid_palm
6,5,test,be4b7f82fc84,prayer_beads
6,5,test,bec0e0714be5,three_finger_bent
6,5,test,c2a6c80f6451,deer_horn
6,5,test,c445d8e9ffda,prayer_beads
6,5,test,c44d56eae143,prayer_beads
6,5,test,c55847179934,prayer_beads
6,5,test,c62c446c0ccf,orchid_finger
6,5,test,c6ede3201cb2,deer_horn
6,5,test,c719c5fab19e,orchid_finger
6,5,test,c95334b741f6,orchid_finger
6,5,test,cbef0ec6aba2,flower_pinch
6,5,test,cf2d104edd27,orchid_finger
6,5,test,d714acc9b9f2,prayer_beads
6,5,test,d7d0deef648a,orchid_palm
6,5,test,db39c266a790,deer_horn
6,5,test,db70aea60cf4,flower_pinch
6,5,test,dc1412571fa7,prayer_beads
6,5,test,dd7fb6f24a48,deer_horn
6,5,test,e2dfbd47d619,orchid_palm
6,5,test,e30742f7f077,orchid_finger
6,5,test,e47cab926107,three_finger_bent
6,5,test,ea3497d6cef4,orchid_finger
6,5,test,ea4efbd686b9,deer_horn
6,5,test,eae2b467b678,three_finger_bent
6,5,test,ec805aeab0cb,deer_horn
6,5,test,eedcd7c58526,deer_horn
6,5,test,eee4b32d4fd5,three_finger_bent
6,5,test,f0b24a58900a,prayer_beads
6,5,test,f286e3bd08ff,flower_pinch
6,5,test,f43069368ec6,orchid_finger
6,5,test,f6e089c6ee0b,flower_pinch
6,5,test,f7c4c9d9223b,three_finger_bent
6,5,test,f94a82f53977,flower_pinch
6,5,test,fccdc04e24f5,prayer_beads
6,5,test,ff214b889ee0,three_finger_bent
6,10,train,00d53103d2db,orchid_palm
6,10,train,010a5011bcfd,orchid_finger
6,10,train,0811126d80b5,deer_horn
6,10,train,0c54bf5d9c80,flower_pinch
6,10,train,0d850ed38621,three_finger_bent
6,10,train,13b67119bca1,prayer_beads
6,10,train,144ec3480b65,flower_pinch
6,10,train,17dd78dd74ea,deer_horn
6,10,train,1bdd3f18777d,orchid_palm
6,10,train,21cf94ae0db2,three_finger_bent
6,10,train,22cf7a87c9ab,orchid_palm
6,10,train,284106f49a48,deer_horn
6,10,train,2d78255194cb,orchid_finger
6,10,train,379735a15bb8,prayer_beads
6,10,train,385de3b26d97,flower_pinch
6,10,train,392a69adcef6,flower_pinch
6,10,train,3ee7e4fe98c4,three_finger_bent
6,10,train,4f2b5b9edc58,flower_pinch
6,10,train,505452b22e06,deer_horn
6,10,train,52f13c73e616,deer_horn
6,10,train,55eefdffd49d,three_finger_bent
6,10,train,5aa179718e72,flower_pinch
6,10,train,5bee273a53c9,orchid_palm
6,10,train,66710026bce3,prayer_beads
6,10,train,68c1be8ed843,prayer_beads
6,10,train,6f511b9bd1e6,orchid_palm
6,10,train,79aab8196fdd,deer_horn
6,10,train,837ea2767e1c,flower_pinch
6,10,train,83ecb8890a84,three_finger_bent
6,10,train,8f332720276f,orchid_finger
6,10,train,8f5e5a691461,three_finger_bent
6,10,train,8fa04d7b0a36,orchid_finger
6,10,train,90f1a984a449,orchid_palm
6,10,train,94336838e554,orchid_finger
6,10,train,9b6d6e12541f,deer_horn
6,10,train,a727998a1b7d,orchid_palm
6,10,train,a8b6f1321bd5,orchid_finger
6,10,train,b14f304bea6c,orchid_palm
6,10,train,b16eed4c076d,deer_horn
6,10,train,b7755c98f813,deer_horn
